Date,spy,spy_lag1,sp500,nasdaq,dji,cac40,daxi,aord,hsi,nikkei,Price
2015-11-24,-1.5100100000000225,-0.06999199999998496,-4.989990000000034,-36.060059000000365,-52.70898400000078,-37.87011699999948,-41.139648999998826,-49.5,-5.458984999997483,48.90039099999922,207.869995
2015-11-25,1.6300050000000113,-1.5100100000000225,4.880126999999902,36.209961000000476,49.910156000001734,-33.589844000000085,-106.37988200000109,-31.79980499999965,-35.52929700000095,-9.259765999999217,209.5
2015-11-27,-0.07000700000000393,1.6300050000000113,-0.4799809999999525,15.060058999999455,-14.771484000000783,34.65966800000024,96.96972599999935,-8.300293000000238,-487.0996090000008,-110.11132800000269,209.429993
2015-11-30,0.3200070000000039,-0.07000700000000393,2.1298830000000635,17.64990200000011,-3.1992190000019036,-1.859864000000016,-9.600586000000476,-33.19970699999976,21.609375,-109.91015600000173,209.75
2015-12-01,-0.3099980000000073,0.3200070000000039,-8.020019000000048,-9.939940999999635,-83.11914099999922,43.2299809999995,154.16015700000025,94.39990299999954,183.53906199999983,213.32031300000017,209.440002
2015-12-02,1.179992999999996,-0.3099980000000073,18.780029000000013,29.17968699999983,163.41992200000095,-35.139648999999736,-120.95996100000048,-7.89990299999954,8.339843999998266,-19.369140999999217,210.619995
2015-12-03,-1.7899929999999813,1.179992999999996,-21.0,-15.659668000000238,-141.57031199999983,-29.60009699999955,-127.7197269999997,-28.0,89.97070299999905,45.269531999998435,208.830002
2015-12-04,-3.2200009999999963,-1.7899929999999813,-29.469970999999987,-92.22998000000007,-258.890625,-179.9501960000007,-403.6298829999996,-75.20019500000035,93.78125,-112.03906200000347,205.610001
2015-12-07,3.6199949999999887,-3.2200009999999963,39.17993200000001,88.52978499999972,362.8105460000006,30.569825000000492,62.25976599999922,4.399902000000111,-133.09961000000112,-12.240234000000783,209.229996
2015-12-08,-2.7399910000000034,3.6199949999999887,-17.030029000000013,-88.93994099999964,-141.5,4.160155999999915,40.259766000001036,-47.89990200000011,-153.41992200000095,-197.26953199999843,206.490005
2015-12-09,-0.3000030000000038,-2.7399910000000034,-12.219970999999987,26.689940999999635,-145.8105460000006,-54.52001999999993,-152.97949300000073,-28.10009799999989,29.990234999997483,-90.42968699999983,206.190002
2015-12-10,-0.7700040000000001,-0.3000030000000038,-13.239868000000115,-50.910155999999915,-65.00976599999922,-78.35986299999968,-172.18066399999952,-42.39990200000011,-9.621093999998266,-23.46875,205.419998
2015-12-11,-2.069991999999985,-0.7700040000000001,-0.660033999999996,-46.52978499999972,81.58007799999905,-0.3598630000005869,25.340820999999778,-8.899902000000111,-255.11914099999922,209.73046899999827,203.350006
2015-12-14,-1.2799990000000037,-2.069991999999985,-33.900024999999914,-47.160157000000254,-297.640625,-44.810058999999455,-166.15039099999922,-96.70019599999978,246.57031199999983,-3.669921999997314,202.070007
2015-12-15,2.6299899999999923,-1.2799990000000037,12.180053999999927,58.60009799999989,97.66992200000095,-49.89990200000011,-166.91015599999992,-18.0,58.83007799999905,-303.13867200000095,204.699997
2015-12-16,1.6699979999999925,2.6299899999999923,20.949951000000056,42.2700190000005,156.07031199999983,99.0,236.25976499999888,114.80029300000024,143.4804690000019,181.71093700000347,206.369995
2015-12-17,2.0299990000000037,1.6699979999999925,27.260009999999966,53.689941999999974,225.6894539999994,107.92968699999983,209.24023500000112,71.89990299999954,30.970703000002686,-11.009765999999217,208.399994
2015-12-18,-5.629989999999992,2.0299990000000037,-32.949951000000056,-104.58984400000008,-261.5,-99.83984299999975,-45.319336000000476,5.899902000000111,99.0,-333.66015699999843,202.770004
2015-12-21,-1.3600000000000136,-5.629989999999992,-30.54003899999998,-25.050293000000238,-340.0996100000011,-12.359864000000016,-32.780274000000645,1.299804999999651,150.50976599999922,70.51953100000173,201.410004
2015-12-22,1.3099970000000098,-1.3600000000000136,12.880004000000099,31.150391000000127,98.61132800000269,-20.650390000000698,-9.009764999998879,9.900390000000698,-16.880859999997483,-41.160156000001734,202.720001
2015-12-23,1.9700009999999963,1.3099970000000098,19.049927000000025,36.869628999999804,174.08007799999905,17.70019500000035,25.36913999999888,25.79980499999965,171.18945299999905,-41.160156000001734,204.690002
2015-12-24,1.0299990000000037,1.9700009999999963,21.320068999999876,20.640135999999984,165.62890699999843,56.60986299999968,25.36913999999888,62.60009799999989,-69.68945399999939,-281.7207030000027,205.720001
2015-12-28,-0.8599999999999852,1.0299990000000037,-5.75,-13.899901999999202,-57.59960999999748,-3.8300779999999577,25.36913999999888,62.60009799999989,-232.11132799999905,34.43945299999905,204.860001
2015-12-29,1.6499939999999924,-0.8599999999999852,2.7700190000000475,34.2299809999995,11.708984999997483,-18.239745999999286,-3.4101559999999154,59.5,76.34960999999748,138.83984399999827,206.509995
2015-12-30,0.6000060000000076,1.6499939999999924,16.800048999999944,34.660155999999915,164.57031199999983,41.52001999999993,110.20996099999866,50.79980400000022,-212.43945299999905,-37.11913999999888,207.110001
2015-12-31,-1.9799959999999999,0.6000060000000076,-16.75,-54.14013699999941,-121.27929699999731,41.52001999999993,110.20996099999866,-21.799804000000222,22.150390999999217,-37.11913999999888,205.130005
2016-01-04,-4.640000000000015,-1.9799959999999999,-22.390136999999868,-149.39013700000032,-185.17968700000347,-108.26025400000071,-369.3603519999997,-21.800293000000238,-455.5,-367.5996090000008,200.490005
2016-01-05,0.9099889999999959,-4.640000000000015,-24.419922000000042,20.189941999999974,-257.98046899999827,-8.509765999999217,-112.54003899999952,-83.5996099999993,-129.96875,-24.759765999999217,201.399994
2016-01-06,-3.059997999999979,0.9099889999999959,-2.070067999999992,-104.08007799999996,7.330077999999048,-45.41992200000004,-84.58984299999975,-61.20019500000035,-161.82031199999983,-219.25,198.339996
2016-01-07,-3.009994000000006,-3.059997999999979,-26.39001499999995,-77.35986400000002,-266.47070299999905,-182.0200190000005,-144.50976600000104,-109.20019500000035,-439.2597650000025,-372.42968700000347,195.330002
2016-01-08,-0.14000000000001478,-3.009994000000006,-39.349975000000086,-14.37988200000018,-369.18945299999905,58.08007799999996,-133.70019499999944,-19.39990299999954,-38.16992100000061,135.7304690000019,195.190002
2016-01-11,-2.180006999999989,-0.14000000000001478,-19.84997599999997,-48.580079000000296,-160.45996100000048,-70.97021500000028,-196.42968800000017,-58.69970699999976,-108.91992200000095,135.7304690000019,193.009995
2016-01-12,0.8100120000000004,-2.180006999999989,1.7099610000000212,8.100098000000798,60.399413999999524,-15.719726999999693,18.780274000000645,-8.5,-318.26953100000173,-251.96875,193.820007
2016-01-13,0.6299899999999923,0.8100120000000004,12.510009999999966,24.479980999999498,107.52148400000078,109.26953200000025,279.5292960000006,59.39990299999954,-93.97851599999922,266.51171800000157,194.449997
2016-01-14,-4.899993999999992,0.6299899999999923,-48.65991200000008,-160.64990299999954,-367.62109300000157,-85.39990300000045,-275.5,-77.5,238.49023400000078,-143.9804690000019,189.550003
2016-01-15,-2.7799990000000037,-4.899993999999992,25.0,-81.0,195.32031200000165,-35.91992200000004,-58.48925700000109,-34.39990200000011,-260.69140699999843,-375.35156300000017,186.770004
2016-01-19,3.19000299999999,-2.7799990000000037,-28.02001999999993,83.67968799999926,-344.8798830000014,56.660157000000254,180.04003899999952,44.60009799999989,352.2402340000008,146.08007799999905,189.960007
2016-01-20,-4.930007999999987,3.19000299999999,-12.479980000000069,-142.82958999999937,-20.0,-96.33984400000008,-292.5097650000007,-58.20019599999978,-445.9199219999973,-614.0898440000019,185.029999
2016-01-21,1.1800079999999866,-4.930007999999987,-14.720092999999906,75.47998000000007,-220.58007799999905,-41.7299809999995,-29.439452999999048,20.700195999999778,-536.9804680000016,-449.5996090000008,186.210007
2016-01-22,3.5699920000000134,1.1800079999999866,15.94006300000001,76.68994199999997,152.2294920000004,163.55957099999978,361.859375,34.10009799999989,79.72070299999905,621.8095700000013,189.779999
2016-01-25,0.13999899999998888,3.5699920000000134,28.880004999999983,17.199706999999762,165.3603519999997,71.89013599999998,27.890625,87.5,-1.2695310000017344,-34.90039099999922,189.919998
2016-01-26,-1.5,0.13999899999998888,-27.489990000000034,-37.54980499999965,-193.29980500000056,-126.29980400000022,-190.88086000000112,87.5,-208.03906299999653,-124.23046800000157,188.419998
2016-01-27,1.160004000000015,-1.5,23.729980999999952,11.830077999999958,275.58007800000087,110.93994100000054,181.8603519999997,-56.30029300000024,-159.41015600000173,214.7304690000019,189.580002
2016-01-28,0.38000499999998283,1.160004000000015,-17.300048999999944,-15.060058000000026,-208.45996100000048,12.759765999999217,44.860351000001174,27.300293000000238,102.06054699999731,-18.390625,189.960007
2016-01-29,0.05999700000000985,0.38000499999998283,8.780029000000013,-21.72021500000028,129.9794929999989,24.300293000000238,-53.70019499999944,28.5,544.689452999999,363.2402340000008,190.020004
2016-02-01,2.5099950000000035,0.05999700000000985,42.93994100000009,75.5,363.37109300000157,31.290039000000434,51.15039099999922,37.69970699999976,-175.46093800000017,165.63085999999748,192.529999
2016-02-02,-0.5699920000000134,2.5099950000000035,-1.6799310000001242,1.1000969999995505,-33.41992100000061,-49.22021500000028,-102.55078099999992,-50.29980499999965,-28.029297000000952,34.160156999998435,191.960007
2016-02-03,-0.5500030000000038,-0.5699920000000134,-28.190063999999893,-44.87011699999948,-234.01074300000073,-86.50976600000013,-179.64941499999986,-113.20019500000035,80.70898499999748,-306.16015600000173,191.410004
2016-02-04,-0.6999969999999962,-0.5500030000000038,4.600097999999889,-51.339844000000085,143.4697269999997,-6.240233999999873,-18.860351000001174,98.5,-7.269531000001734,-26.119140999999217,190.710007
2016-02-05,0.2799980000000062,-0.6999969999999962,1.399902000000111,-1.0,88.27929699999913,-40.10009799999989,-147.3798829999996,-3.699706999999762,0.8105470000009518,29.060546999997314,190.990005
2016-02-08,-5.220000999999996,0.2799980000000062,-39.81994600000007,-203.45996000000014,-270.43945299999905,-18.619628999999804,-45.41992199999913,-3.5,0.8105470000009518,383.390625,185.770004
2016-02-09,-2.410002999999989,-5.220000999999996,-24.79003899999998,-63.14990299999954,-142.0996099999993,-145.13012700000036,-349.1601559999999,-139.5,0.8105470000009518,-581.3486329999996,183.360001
2016-02-10,3.0500029999999754,-2.410002999999989,8.640014999999948,93.40966799999933,30.200195999999778,-45.239990000000034,-42.72949200000039,-56.10009799999989,0.8105470000009518,-414.4707039999994,186.410004
2016-02-11,-4.070007999999973,3.0500029999999754,-10.09997599999997,-99.46972599999935,-137.79003899999952,-36.75,-50.09082099999978,44.39990200000011,58.871093000001565,-414.4707039999994,182.339996
2016-02-12,2.6200109999999768,-4.070007999999973,-13.59997599999997,88.47998000000007,-206.20019599999978,-41.17016599999988,-33.48925700000109,-54.29980400000022,40.779296999997314,-473.6591790000002,184.960007
2016-02-16,3.80999700000001,2.6200109999999768,38.03991700000006,90.66015599999992,320.7695309999999,71.00976599999967,79.20996100000048,68.20019599999978,108.33984399999827,204.95996100000048,188.770004
2016-02-17,2.3899999999999864,3.80999700000001,27.360107999999855,73.70996099999957,205.59082099999978,-37.94970699999976,-68.4697269999997,-23.200195999999778,-273.609375,-198.9892570000011,191.160004
2016-02-18,2.0399930000000097,2.3899999999999864,28.769897000000128,76.43994199999997,265.77929699999913,135.71972600000026,253.7294929999989,108.5,-46.13086000000112,58.71972699999969,193.199997
2016-02-19,-2.0299990000000037,2.0399930000000097,-10.829956000000038,-83.43017599999985,-72.79882799999905,-22.849608999999873,-7.5,-38.80029300000024,47.07031199999983,-83.23046900000008,191.169998
2016-02-22,2.699996999999996,-2.0299990000000037,7.6999510000000555,83.64013700000032,6.169921000000613,28.39990200000011,60.860351000001174,48.30029300000024,89.84960999999748,259.66015700000025,193.869995
2016-02-23,0.13000500000001125,2.699996999999996,17.940063999999893,1.7397459999992861,193.25976599999922,11.600097999999889,21.75,-17.5,-92.1601559999981,-178.33007799999905,194.0
2016-02-24,-3.3699949999999887,0.13000500000001125,-24.819946000000073,-96.1196289999998,-191.55078100000173,-39.74023500000021,-106.6396480000003,-95.80029300000024,-89.890625,64.66015599999992,190.630005
2016-02-25,3.0999909999999886,-3.3699949999999887,14.309936000000107,100.79980400000022,85.54101500000252,-12.680175000000418,-119.46093800000017,1.400390000000698,-326.7402340000008,156.8701170000004,193.729996
2016-02-26,2.840011000000004,3.0999909999999886,23.07995600000004,60.410157000000254,208.31835999999748,78.07031200000074,177.5,0.39990299999954004,184.20117200000095,-123.109375,196.570007
2016-02-29,-1.4600059999999928,2.840011000000004,-7.819946000000073,-29.84033200000067,-78.54882799999905,-22.030273000000307,-29.589842999999746,2.799804000000222,-254.24023400000078,-286.5498040000002,195.110001
2016-03-01,-0.10000600000000759,-1.4600059999999928,-10.040038999999979,10.709961000000476,-88.48046899999827,68.09033199999976,57.730467999999746,41.70019599999978,147.4707039999994,72.50976599999922,195.009995
2016-03-02,2.730009999999993,-0.10000600000000759,39.510009999999966,87.79003899999952,305.5,85.0200190000005,298.17968800000017,93.89990200000011,215.32031199999983,355.07031200000347,197.740005
2016-03-03,1.0499880000000132,2.730009999999993,9.0,14.580077999999958,45.0,1.949706999999762,26.219725999999355,58.70019500000035,-140.25,264.3808590000008,198.789993
2016-03-04,1.2200019999999938,1.0499880000000132,8.410033999999996,17.379883000000518,48.83007799999905,6.919922000000042,-6.199217999999746,8.89990299999954,124.59960999999748,87.41992200000095,200.009995
2016-03-07,-0.66999899999999,1.2200019999999938,2.099975000000086,-24.879883000000518,46.28906300000017,-1.449706999999762,-36.780273999998826,53.60009700000046,-146.36914099999922,-113.32031199999983,199.339996
2016-03-08,-0.019989000000009582,-0.66999899999999,0.7700199999999313,-14.659667999999328,59.38085900000078,-31.209961000000476,-75.61035100000117,-35.20019500000035,-120.51953100000173,-106.33007799999905,199.320007
2016-03-09,0.03999400000000719,-0.019989000000009582,-15.440063999999893,-9.800293000000238,-81.5,0.7900390000004336,11.690429000000222,46.20019500000035,97.51953199999843,16.609375,199.360001
2016-03-10,0.6000059999999792,0.03999400000000719,9.530029999999897,24.780273000000307,36.88085900000078,26.609864000000016,-2.5205079999996087,-4.800293000000238,-71.0,41.34960900000078,199.960007
2016-03-11,1.2999880000000132,0.6000059999999792,3.7399900000000343,21.17968799999926,8.939452999999048,-2.319825000000492,-25.589842999999746,13.89990299999954,298.92968699999983,328.68945299999905,201.259995
2016-03-14,0.900008999999983,1.2999880000000132,24.56005899999991,21.010254000000714,192.5,71.56982500000049,276.1601559999999,17.60009700000046,63.75,78.23046899999827,202.160004
2016-03-15,-0.8000029999999754,0.900008999999983,-4.0,-2.25,9.660156999998435,-27.550293000000238,-6.75,-73.79980400000022,-9.380859999997483,-102.82031199999983,201.360001
2016-03-16,0.24000499999999647,-0.8000029999999754,-1.030029999999897,-13.260254000000714,32.18945299999905,12.440429000000222,29.580077999999048,7.10009700000046,-82.20117200000095,-6.910156000001734,201.600006
2016-03-17,1.6399989999999889,0.24000499999999647,12.660033999999996,34.74023400000078,72.04101500000252,14.979980999999498,80.65039100000104,50.69970699999976,-76.25,-171.21875,203.240005
2016-03-18,0.9299929999999961,1.6399989999999889,14.260009999999966,32.00976599999922,160.109375,-49.64013699999941,-146.02050800000143,12.89990299999954,72.44140600000173,-158.93945299999905,204.169998
2016-03-21,-0.09999099999998862,0.9299929999999961,6.719970999999987,2.680176000000756,108.20898499999748,-26.20019500000035,-12.410155999999915,-14.39990299999954,-54.09960900000078,-158.93945299999905,204.070007
2016-03-22,-0.3100120000000004,-0.09999099999998862,0.7598880000000463,-3.709961000000476,13.011719000001904,-28.969726999999693,-56.97949299999891,10.099609999999302,-98.32031300000017,111.24023400000078,203.759995
2016-03-23,0.3500060000000076,-0.3100120000000004,-0.08984400000008463,30.270019000000502,-13.900390999999217,45.71972699999969,210.66015700000025,-26.5,-14.169922000000952,-65.28906200000347,204.110001
2016-03-24,-2.110001000000011,0.3500060000000076,-16.070068999999876,-70.51025400000071,-103.4804690000019,-52.47998100000041,-72.34082099999978,-46.29980400000022,-105.08007799999905,-87.06054700000095,202.0
2016-03-28,1.6100010000000111,-2.110001000000011,5.41003499999988,41.89013700000032,40.75,-52.47998100000041,-72.34082099999978,-46.29980400000022,-105.08007799999905,5.099609999997483,203.610001
2016-03-29,-0.8500060000000076,1.6100010000000111,-2.1400149999999485,-28.70019500000035,-13.5,-36.08007799999996,-73.71972600000117,-75.39990299999954,-20.019531999998435,118.25,202.759995
2016-03-30,3.5400080000000003,-0.8500060000000076,22.52001999999993,118.91015599999992,139.77929700000095,33.33007799999996,50.79980500000056,5.299804999999651,257.95117200000095,-199.06835900000078,206.300003
2016-03-31,-0.3899990000000173,3.5400080000000003,5.5,-5.890136999999413,63.691406000001734,29.479981000000407,45.76074200000039,70.19970699999976,-34.761719000001904,-238.47070299999905,205.910004
2016-04-01,-1.559997999999979,-0.3899990000000173,-7.149902999999995,-27.020019000000502,-54.31054700000095,-85.56005900000036,-164.18066400000134,-78.0,-287.2597659999992,-555.400391000001,204.350006
2016-04-04,2.479996,-1.559997999999979,16.569824000000153,68.66015599999992,137.65039099999922,-20.089844000000085,-43.4902349999993,-3.699706999999762,-287.2597659999992,35.5097650000007,206.830002
2016-04-05,-2.160004000000015,2.479996,-10.68994100000009,-55.310058999999455,-81.36132799999905,-28.049803999999313,-141.95996100000048,-69.70019599999978,-134.859375,-311.4101559999999,204.669998
2016-04-06,-0.47999599999999987,-2.160004000000015,-16.93994100000009,-6.319824000000153,-112.58007800000269,-20.84033200000067,-65.34960899999896,24.200195999999778,106.66992200000095,-12.339842999999746,204.190002
2016-04-07,0.9499969999999962,-0.47999599999999987,17.449951000000056,43.989746000000196,81.83007800000269,26.410155999999915,66.08984400000008,17.699706999999762,-31.769531999998435,10.580078000000867,205.139999
2016-04-08,0.19999700000002463,0.9499969999999962,-17.469970999999987,-9.57959000000028,-131.88867200000095,-29.609862999999677,-72.14941400000134,-21.5,308.80078199999843,224.4794920000004,205.339996
2016-04-11,-0.08999600000001351,0.19999700000002463,4.68994100000009,-10.60009699999955,31.089843999998266,35.0200190000005,19.159179000000222,-4.799804999999651,184.9707030000027,-10.44043000000056,205.25
2016-04-12,-1.0299990000000037,-0.08999600000001351,-6.510009000000082,-34.57031300000017,-15.140625,23.37988299999961,121.19043000000056,40.5,63.71875,209.54980499999874,204.220001
2016-04-13,2.7799990000000037,-1.0299990000000037,22.199951000000056,65.97021500000028,170.32031200000347,89.52978499999972,184.3798829999996,73.5,419.3710940000019,238.50976599999922,207.0
2016-04-14,1.070007000000004,2.7799990000000037,16.969970999999987,42.83007799999996,170.58984399999827,80.19043000000056,141.1503900000007,60.5,-118.79882799999905,281.2207030000027,208.070007
2016-04-15,-0.0600120000000004,1.070007000000004,0.21020499999985987,-8.790039000000434,13.699218999998266,14.939940999999635,21.609375,36.5,-58.17968800000017,127.63867200000095,208.009995
2016-04-18,-0.22999599999999987,-0.0600120000000004,-4.270019999999931,-19.47021500000028,-35.75,-76.91015599999992,-130.18945300000087,-19.200195999999778,31.82031199999983,-245.29980500000056,207.779999
2016-04-19,1.9600059999999928,-0.22999599999999987,17.219970999999987,48.939941999999974,121.90039000000252,96.35009799999989,236.47949300000073,49.80029300000024,-1.9199210000006133,291.7792969999973,209.740005
2016-04-20,0.20999199999999973,1.9600059999999928,5.469970999999987,-26.309570999999778,47.390625,24.75,142.45996000000014,26.5,-216.50976599999922,-147.29101499999888,209.949997
2016-04-21,0.16999799999999254,0.20999199999999973,0.570067999999992,7.129883000000518,33.34960999999748,61.339842999999746,144.35058600000048,55.19970699999976,215.84960900000078,176.34960999999748,210.119995
2016-04-22,-1.569991999999985,0.16999799999999254,-10.600097999999889,-50.87988300000052,-107.78906299999653,-28.870116999999482,-79.77050700000109,-37.19970699999976,18.888672000000952,352.01953100000173,208.550003
2016-04-25,-0.29000800000000027,-1.569991999999985,-2.119873000000098,-6.760253999999804,5.888671999997314,-16.89990200000011,1.940429000000222,-37.19970699999976,-104.1210940000019,-174.25976599999922,208.259995
2016-04-26,0.7799980000000062,-0.29000800000000027,0.4699709999999868,12.330079000000296,-3.5585939999982656,-4.919922000000042,-19.390625,-15.60009700000046,27.25,-5.28125,209.039993
2016-04-27,-0.5699920000000134,0.7799980000000062,2.4899900000000343,-48.430176000000756,8.759765999999217,-22.009766000000127,-76.66992199999913,-32.70019599999978,-10.730468999998266,-79.18945399999939,208.470001
2016-04-28,-0.009994000000006054,-0.5699920000000134,-1.4001459999999497,2.2202150000002803,27.740234000000783,-14.740233999999873,-60.98925700000109,38.5,-100.93164099999922,-772.939452999999,208.460007
2016-04-29,-1.740005999999994,-0.009994000000006054,-19.109864000000016,-51.810058999999455,-210.79101500000252,-19.819824000000153,13.359375,26.60009799999989,-148.14843799999653,-772.939452999999,206.720001
2016-05-02,0.1999969999999962,-1.740005999999994,-4.65014599999995,-19.240234000000783,-29.310546999997314,-44.67040999999972,-144.29980500000056,-4.0,-148.14843799999653,-209.71972600000117,206.919998
2016-05-03,-0.3999939999999924,0.1999969999999962,10.010009999999966,-5.669922000000042,86.97070299999905,-20.759766000000127,-38.62011699999857,103.0,-384.8300780000027,-209.71972600000117,206.520004
2016-05-04,-1.5299990000000037,-0.3999939999999924,-16.879883000000063,-45.60009799999989,-135.73046899999827,-69.79980499999965,-127.29980500000056,-79.39990200000011,-30.669922000000952,-209.71972600000117,204.990005
2016-05-05,0.5699930000000109,-1.5299990000000037,-7.350097999999889,7.140137000000323,-70.53906200000347,-43.84033200000067,-75.54980500000056,8.899902000000111,85.96093800000017,-209.71972600000117,205.559998
2016-05-06,-1.5,0.5699930000000109,-5.179931000000124,-46.52001999999993,-14.179687999996531,-30.949706999999762,-44.31054699999913,14.100097999999889,-247.58007799999905,-105.95019499999944,204.059998
2016-05-09,1.5100089999999966,-1.5,9.780029000000013,40.45019599999978,93.54882799999905,32.27978499999972,123.80078200000025,29.199706999999762,-123.08984399999827,-10.540039999999863,205.570007
2016-05-10,1.1499939999999924,1.5100089999999966,5.079834000000119,32.560058000000026,-17.189452999999048,15.359864000000016,128.33984299999975,16.10009700000046,280.25,257.68945299999905,206.720001
2016-05-11,1.1900029999999902,1.1499939999999924,20.660155999999915,30.389648999999736,192.36914099999922,-2.9096679999993285,-2.129882000001089,30.89990299999954,-292.47070299999905,-157.71093699999983,207.910004
